call_price,path
29.7911,2307,
29.7782,2308,
29.7653,2309,
29.7524,2310,
29.7604,2311,
29.7691,2312,
29.7767,2313,
29.7671,2314,
29.7568,2315,
29.7439,2316,
29.7311,2317,
29.7183,2318,
29.7055,2319,
29.6927,2320,
29.6954,2321,
29.6988,2322,
29.686,2323,
29.6831,2324,
29.7103,2325,
29.7077,2326,
29.7052,2327,
29.7876,2328,
29.7846,2329,
29.7718,2330,
29.7594,2331,
29.7498,2332,
29.7371,2333,
29.7243,2334,
29.7342,2335,
29.7877,2336,
29.7754,2337,
29.7626,2338,
29.7499,2339,
29.7496,2340,
29.7467,2341,
29.747,2342,
29.7425,2343,
29.7323,2344,
29.7565,2345,
29.7738,2346,
29.7611,2347,
29.7485,2348,
29.7624,2349,
29.7561,2350,
29.7912,2351,
29.7786,2352,
29.7764,2353,
29.7638,2354,
29.756,2355,
29.7433,2356,
29.7345,2357,
29.7219,2358,
29.7225,2359,
29.7144,2360,
29.7156,2361,
29.703,2362,
29.6965,2363,
29.6933,2364,
29.7008,2365,
29.6882,2366,
29.6757,2367,
29.6632,2368,
29.6625,2369,
29.6606,2370,
29.6545,2371,
29.642,2372,
29.6295,2373,
29.6193,2374,
29.6271,2375,
29.6505,2376,
29.6422,2377,
29.6688,2378,
29.6565,2379,
29.644,2380,
29.6356,2381,
29.6445,2382,
29.6321,2383,
29.6296,2384,
29.6273,2385,
29.6372,2386,
29.6388,2387,
29.6337,2388,
29.6446,2389,
29.6451,2390,
29.6413,2391,
29.6323,2392,
29.6379,2393,
29.6256,2394,
29.6132,2395,
29.6097,2396,
29.6067,2397,
29.6093,2398,
29.6077,2399,
29.5954,2400,
29.6021,2401,
29.5898,2402,
29.5808,2403,
29.5685,2404,
29.5562,2405,
29.5439,2406,
29.5316,2407,
29.54,2408,
29.53,2409,
29.5183,2410,
29.5309,2411,
29.5186,2412,
29.5064,2413,
29.5012,2414,
29.489,2415,
29.4778,2416,
29.4663,2417,
29.4541,2418,
29.449,2419,
29.4369,2420,
29.4857,2421,
29.4964,2422,
29.5174,2423,
29.5193,2424,
29.5084,2425,
29.4963,2426,
29.4971,2427,
29.4849,2428,
29.4728,2429,
29.4753,2430,
29.4632,2431,
29.4511,2432,
29.439,2433,
29.4269,2434,
29.4148,2435,
29.4027,2436,
29.4157,2437,
29.4299,2438,
29.4186,2439,
29.4094,2440,
29.4034,2441,
29.3913,2442,
29.3922,2443,
29.3943,2444,
29.3823,2445,
29.3885,2446,
29.3765,2447,
29.3645,2448,
29.3817,2449,
29.3697,2450,
29.373,2451,
29.3611,2452,
29.3491,2453,
29.3654,2454,
29.3652,2455,
29.3533,2456,
29.3504,2457,
29.3777,2458,
29.404,2459,
29.4215,2460,
29.4121,2461,
29.4018,2462,
29.3978,2463,
29.3859,2464,
29.4235,2465,
29.4116,2466,
29.4152,2467,
29.4696,2468,
29.4576,2469,
29.4576,2470,
29.4582,2471,
29.4857,2472,
29.4738,2473,
29.4808,2474,
29.4689,2475,
29.4619,2476,
29.4565,2477,
29.4446,2478,
29.4393,2479,
29.4295,2480,
29.4208,2481,
29.4117,2482,
29.411,2483,
29.4149,2484,
29.4415,2485,
29.4482,2486,
29.4364,2487,
29.4512,2488,
29.4461,2489,
29.4385,2490,
29.4302,2491,
29.4306,2492,
29.4266,2493,
29.4257,2494,
29.417,2495,
29.411,2496,
29.4384,2497,
29.4449,2498,
29.4511,2499,
29.4394,2500,
29.4464,2501,
29.4346,2502,
29.4353,2503,
29.4323,2504,
29.453,2505,
29.4423,2506,
29.4306,2507,
29.4188,2508,
29.4128,2509,
