call_price,path
69.2176,330,
69.4034,331,
69.2472,332,
69.164,333,
69.1228,334,
68.9787,335,
69.1015,336,
69.3974,337,
69.2322,338,
69.1466,339,
69.1115,340,
68.9676,341,
69.1009,342,
69.2556,343,
69.1089,344,
68.958,345,
69.1473,346,
69.0122,347,
69.1103,348,
68.956,349,
69.1874,350,
69.0949,351,
69.0767,352,
68.962,353,
68.9944,354,
68.8573,355,
68.9811,356,
69.0348,357,
68.9148,358,
68.8453,359,
68.7995,360,
68.7073,361,
68.6965,362,
68.6277,363,
68.5838,364,
68.6551,365,
68.5339,366,
68.7622,367,
68.6162,368,
68.6063,369,
68.5166,370,
68.402,371,
68.456,372,
68.4573,373,
68.3635,374,
68.5417,375,
68.4045,376,
68.2983,377,
68.3319,378,
68.4454,379,
68.3196,380,
68.2593,381,
68.2135,382,
68.1621,383,
68.1081,384,
68.0831,385,
68.0087,386,
68.0835,387,
67.9691,388,
68.0057,389,
67.903,390,
67.8434,391,
67.8021,392,
68.0718,393,
67.9324,394,
67.9185,395,
67.84,396,
67.7765,397,
67.7419,398,
67.8204,399,
67.7088,400,
67.7155,401,
67.6284,402,
67.6404,403,
67.5515,404,
68.0535,405,
67.9065,406,
68.1771,407,
68.0414,408,
68.1385,409,
68.0243,410,
67.9346,411,
67.949,412,
67.9094,413,
67.8531,414,
67.8085,415,
67.7577,416,
67.6382,417,
67.7822,418,
67.7172,419,
67.6912,420,
67.6628,421,
67.6003,422,
67.7192,423,
67.6054,424,
67.5468,425,
67.5148,426,
67.5375,427,
67.4493,428,
67.5596,429,
67.449,430,
67.4658,431,
67.3809,432,
67.4387,433,
67.3407,434,
67.3541,435,
67.2717,436,
67.2995,437,
67.2119,438,
67.0805,439,
67.4727,440,
67.5972,441,
67.4867,442,
67.448,443,
67.399,444,
67.348,445,
67.3125,446,
67.1949,447,
67.3914,448,
67.4069,449,
67.3259,450,
67.2807,451,
67.2403,452,
67.2402,453,
67.1675,454,
67.1722,455,
67.0977,456,
67.0054,457,
67.0607,458,
67.2204,459,
67.1098,460,
67.2101,461,
67.1084,462,
67.2321,463,
67.1269,464,
67.095,465,
67.0455,466,
66.9461,467,
67.0409,468,
66.9908,469,
66.9608,470,
67.4269,471,
67.3008,472,
67.2135,473,
67.2583,474,
67.2076,475,
67.1784,476,
67.1068,477,
67.1121,478,
67.0751,479,
67.0325,480,
67.143,481,
67.0433,482,
66.9927,483,
66.9659,484,
66.9206,485,
66.8881,486,
66.9437,487,
66.8567,488,
66.795,489,
66.7867,490,
66.703,491,
66.7491,492,
67.7141,493,
67.5853,494,
67.4926,495,
67.5702,496,
67.5594,497,
67.498,498,
67.4838,499,
67.4251,500,
67.2979,501,
68.3446,502,
68.2169,503,
69.1591,504,
69.1923,505,
69.1084,506,
69.1235,507,
69.0464,508,
68.9761,509,
68.9764,510,
68.9213,511,
68.8969,512,
68.8978,513,
68.8283,514,
68.8288,515,
68.7599,516,
68.6758,517,
68.7188,518,
68.7842,519,
68.695,520,
68.7043,521,
68.6326,522,
68.6931,523,
68.6057,524,
68.5079,525,
68.6305,526,
68.531,527,
68.6692,528,
68.698,529,
68.6201,530,
68.6077,531,
68.5485,532,
68.4684,533,
68.5066,534,
68.4268,535,
68.4651,536,
68.3676,537,
68.5045,538,
68.4489,539,
68.4328,540,
68.6295,541,
68.527,542,
68.7119,543,
68.6105,544,
68.5554,545,
68.539,546,
68.4681,547,
68.4843,548,
68.4887,549,
68.4232,550,
68.3548,551,
68.3665,552,
68.3996,553,
68.324,554,
68.36,555,
68.2839,556,
68.2353,557,
68.2131,558,
68.1459,559,
68.1582,560,
68.0804,561,
68.1262,562,
68.0195,563,
68.3977,564,
68.3198,565,
68.3658,566,
68.6856,567,
68.5807,568,
68.5094,569,
68.5334,570,
68.5843,571,
68.5056,572,
68.4216,573,
68.4983,574,
68.4474,575,
68.4304,576,
68.4132,577,
68.3629,578,
68.2851,579,
68.3373,580,
68.3921,581,
68.314,582,
68.2345,583,
68.2968,584,
68.6519,585,
68.5488,586,
68.4812,587,
68.5001,588,
68.4301,589,
68.4572,590,
68.3714,591,
68.4736,592,
68.4024,593,
68.4346,594,
68.425,595,
68.3718,596,
68.3769,597,
68.3164,598,
68.3542,599,
68.2824,600,
68.2878,601,
68.2278,602,
68.25,603,
68.1836,604,
68.1824,605,
68.1262,606,
68.117,607,
68.0655,608,
67.9766,609,
68.1344,610,
68.1182,611,
68.0715,612,
68.0041,613,
68.0331,614,
67.9766,615,
67.9786,616,
67.9852,617,
67.9269,618,
67.8478,619,
67.933,620,
67.9582,621,
67.8932,622,
67.8653,623,
67.8296,624,
67.8064,625,
67.767,626,
67.7499,627,
67.7063,628,
67.6528,629,
67.6527,630,
67.6605,631,
67.6036,632,
67.5298,633,
67.5965,634,
67.5251,635,
67.5814,636,
67.5485,637,
67.52,638,
67.5882,639,
67.5149,640,
67.5589,641,
67.4911,642,
67.4695,643,
67.4314,644,
67.4492,645,
67.3899,646,
67.3368,647,
67.3403,648,
67.2679,649,
67.338,650,
67.3125,651,
67.2789,652,
67.2259,653,
67.2308,654,
67.2152,655,
67.1743,656,
67.1477,657,
67.116,658,
67.0778,659,
67.0594,660,
67.0018,661,
67.0204,662,
66.9752,663,
66.9678,664,
66.9255,665,
66.914,666,
66.8785,667,
66.8581,668,
66.8266,669,
66.8019,670,
66.7596,671,
66.7494,672,
66.6954,673,
66.7086,674,
66.6333,675,
66.748,676,
66.7041,677,
66.6973,678,
66.6413,679,
66.6613,680,
66.663,681,
66.615,682,
66.6177,683,
66.5694,684,
66.5442,685,
66.5153,686,
66.5305,687,
66.4772,688,
66.4905,689,
66.4382,690,
66.5817,691,
66.5055,692,
66.4736,693,
66.4525,694,
66.5879,695,
66.5127,696,
66.4653,697,
66.4686,698,
66.437,699,
66.4162,700,
66.3922,701,
66.3637,702,
66.3636,703,
66.3187,704,
66.2807,705,
66.2692,706,
66.2591,707,
66.2205,708,
66.5035,709,
66.4219,710,
66.3586,711,
66.4159,712,
66.4175,713,
66.3722,714,
66.3284,715,
66.3274,716,
66.3074,717,
66.2767,718,
66.2543,719,
66.226,720,
66.2734,721,
66.2133,722,
66.1339,723,
66.3999,724,
66.3498,725,
66.3637,726,
66.3602,727,
66.3186,728,
66.2996,729,
66.2689,730,
66.3714,731,
66.3029,732,
66.2528,733,
66.2686,734,
66.4597,735,
66.3844,736,
66.3325,737,
66.3533,738,
66.4058,739,
66.3456,740,
66.3521,741,
66.3062,742,
66.2762,743,
66.2575,744,
66.2985,745,
66.2414,746,
66.1661,747,
66.3834,748,
66.3244,749,
66.3741,750,
66.3832,751,
66.3367,752,
66.3461,753,
66.2997,754,
66.268,755,
66.2522,756,
66.2392,757,
66.2056,758,
66.2256,759,
66.1757,760,
66.4908,761,
66.4133,762,
66.4198,763,
66.3751,764,
66.3281,765,
66.3401,766,
66.3603,767,
66.3105,768,
66.254,769,
66.2983,770,
66.2202,771,
66.613,772,
66.5884,773,
66.5648,774,
66.4996,775,
66.5981,776,
66.5411,777,
66.5878,778,
66.6713,779,
66.6082,780,
66.6357,781,
66.5839,782,
66.6015,783,
66.553,784,
66.5222,785,
66.5067,786,
66.4308,787,
66.7676,788,
66.7548,789,
66.7217,790,
66.7003,791,
66.6745,792,
66.6092,793,
66.7189,794,
66.7007,795,
66.6722,796,
66.637,797,
66.6282,798,
66.5774,799,
66.6046,800,
66.5693,801,
66.5612,802,
66.5552,803,
66.5188,804,
66.5181,805,
66.4789,806,
66.4877,807,
66.4441,808,
66.4259,809,
66.3989,810,
66.3546,811,
66.3657,812,
66.4028,813,
66.3505,814,
66.3147,815,
66.3093,816,
66.3137,817,
66.2729,818,
66.2318,819,
66.237,820,
66.1656,821,
66.447,822,
66.3881,823,
66.4624,824,
66.4424,825,
66.4178,826,
66.442,827,
66.3939,828,
66.3456,829,
66.3708,830,
66.3075,831,
66.4268,832,
66.3654,833,
66.466,834,
66.4129,835,
66.4576,836,
66.4691,837,
66.4259,838,
66.3845,839,
66.3919,840,
66.3288,841,
66.4534,842,
66.4291,843,
66.4097,844,
66.3834,845,
66.3665,846,
66.3471,847,
66.3233,848,
66.296,849,
66.2807,850,
66.228,851,
66.2761,852,
66.2346,853,
66.2442,854,
66.2858,855,
66.2347,856,
66.2408,857,
66.2011,858,
66.1891,859,
66.16,860,
66.1636,861,
66.1254,862,
66.0883,863,
66.0898,864,
66.0296,865,
66.1417,866,
66.3759,867,
66.3092,868,
66.2928,869,
66.2674,870,
66.1968,871,
66.6579,872,
66.707,873,
66.6547,874,
66.591,875,
66.7525,876,
66.7193,877,
66.713,878,
66.6906,879,
66.6704,880,
66.658,881,
66.6292,882,
66.6431,883,
66.6007,884,
66.6033,885,
66.5658,886,
66.5488,887,
66.5242,888,
66.4626,889,
66.6066,890,
66.5536,891,
66.6117,892,
66.7778,893,
66.715,894,
66.6674,895,
66.6994,896,
66.6648,897,
66.6624,898,
66.6551,899,
66.6236,900,
66.6155,901,
66.5847,902,
66.5327,903,
66.5883,904,
66.5735,905,
66.5478,906,
66.6701,907,
66.6108,908,
66.5772,909,
66.5742,910,
66.6144,911,
66.5658,912,
66.731,913,
66.6695,914,
66.6283,915,
66.6421,916,
66.6005,917,
66.6159,918,
66.5884,919,
66.5765,920,
66.6082,921,
66.562,922,
66.6292,923,
66.5764,924,
66.5347,925,
66.5515,926,
66.5694,927,
66.5275,928,
66.5326,929,
66.4958,930,
66.4712,931,
66.4565,932,
66.4167,933,
66.4295,934,
66.43,935,
66.3958,936,
66.3452,937,
66.4035,938,
66.36,939,
66.3851,940,
66.3344,941,
66.394,942,
66.3794,943,
66.3554,944,
66.2923,945,
66.5771,946,
66.5314,947,
66.5654,948,
66.5568,949,
66.5283,950,
66.5024,951,
66.4902,952,
66.4375,953,
66.5156,954,
66.5194,955,
66.4841,956,
66.4538,957,
66.4486,958,
66.4863,959,
66.4403,960,
66.3915,961,
66.4449,962,
66.5991,963,
66.541,964,
66.4835,965,
66.6294,966,
66.5771,967,
66.6556,968,
66.6357,969,
66.6171,970,
66.636,971,
66.5953,972,
66.6856,973,
66.6324,974,
66.5932,975,
66.6079,976,
66.5769,977,
66.5737,978,
66.5925,979,
66.5521,980,
66.5332,981,
66.5143,982,
66.5289,983,
66.4902,984,
66.4915,985,
66.4585,986,
66.4613,987,
66.4277,988,
66.4438,989,
66.4049,990,
66.3498,991,
66.4777,992,
66.4379,993,
66.4567,994,
66.4164,995,
66.4371,996,
66.4249,997,
66.4008,998,
66.3995,999,
66.3685,1000,
66.3625,1001,
66.3343,1002,
66.3053,1003,
66.3009,1004,
66.2614,1005,
66.2813,1006,
66.2426,1007,
66.2606,1008,
66.2595,1009,
66.2288,1010,
66.1856,1011,
66.2209,1012,
66.2344,1013,
66.1975,1014,
66.154,1015,
66.1912,1016,
66.139,1017,
66.2461,1018,
66.2462,1019,
66.2152,1020,
66.1696,1021,
66.2195,1022,
66.3219,1023,
66.2702,1024,
66.2509,1025,
66.2345,1026,
66.2294,1027,
66.2017,1028,
66.272,1029,
66.2237,1030,
66.1685,1031,
66.3413,1032,
66.3329,1033,
66.3073,1034,
66.3165,1035,
66.2818,1036,
66.2638,1037,
66.2465,1038,
66.1959,1039,
66.2932,1040,
66.2707,1041,
66.2587,1042,
66.2429,1043,
66.2237,1044,
66.2422,1045,
66.2046,1046,
66.1555,1047,
66.2403,1048,
66.2181,1049,
66.2061,1050,
66.3584,1051,
66.3049,1052,
66.2847,1053,
66.2703,1054,
66.2397,1055,
66.2411,1056,
66.2193,1057,
66.2071,1058,
66.2198,1059,
66.1846,1060,
66.146,1061,
66.1693,1062,
66.1286,1063,
66.1607,1064,
66.1336,1065,
66.1295,1066,
66.2175,1067,
66.1689,1068,
66.2899,1069,
66.2389,1070,
66.2038,1071,
66.2168,1072,
66.1692,1073,
66.2478,1074,
66.2043,1075,
66.2522,1076,
66.2376,1077,
66.2184,1078,
66.1775,1079,
66.2124,1080,
66.1971,1081,
66.1788,1082,
66.1343,1083,
66.1904,1084,
66.2256,1085,
66.1849,1086,
66.158,1087,
66.1544,1088,
66.1316,1089,
66.122,1090,
66.0925,1091,
66.0942,1092,
66.1017,1093,
66.0696,1094,
66.0602,1095,
66.0375,1096,
66.083,1097,
66.0408,1098,
66.056,1099,
66.0212,1100,
66.0545,1101,
66.0149,1102,
66.0204,1103,
65.9895,1104,
65.9647,1105,
65.959,1106,
66.04,1107,
65.9937,1108,
65.9875,1109,
65.9631,1110,
65.9366,1111,
65.934,1112,
65.9214,1113,
65.9021,1114,
65.8824,1115,
65.8703,1116,
65.8467,1117,
65.8399,1118,
65.8058,1119,
65.8211,1120,
65.7769,1121,
65.8436,1122,
65.8216,1123,
65.8128,1124,
65.7947,1125,
65.7813,1126,
65.7506,1127,
65.7577,1128,
65.7154,1129,
65.7697,1130,
65.7345,1131,
65.7544,1132,
65.7783,1133,
65.7421,1134,
65.7288,1135,
65.711,1136,
65.7124,1137,
65.6847,1138,
65.7257,1139,
65.686,1140,
65.6529,1141,
65.6675,1142,
65.6748,1143,
65.6445,1144,
65.6128,1145,
65.624,1146,
65.5999,1147,
65.5955,1148,
65.5524,1149,
65.619,1150,
65.6005,1151,
65.5886,1152,
65.5553,1153,
65.5718,1154,
65.5938,1155,
65.5589,1156,
65.543,1157,
65.5286,1158,
65.4769,1159,
65.7626,1160,
65.7314,1161,
65.7419,1162,
65.7428,1163,
65.7159,1164,
65.6951,1165,
65.6864,1166,
65.6507,1167,
65.6764,1168,
65.7852,1169,
65.7391,1170,
65.7003,1171,
65.741,1172,
65.7627,1173,
65.7281,1174,
65.8144,1175,
65.7701,1176,
65.7336,1177,
65.763,1178,
65.7574,1179,
65.7346,1180,
65.6913,1181,
65.7682,1182,
65.7425,1183,
65.742,1184,
65.7129,1185,
65.7194,1186,
65.7052,1187,
65.6895,1188,
65.7179,1189,
65.6821,1190,
65.7126,1191,
65.6763,1192,
65.6855,1193,
65.6556,1194,
65.6292,1195,
65.6308,1196,
65.6535,1197,
65.6194,1198,
65.6166,1199,
65.5927,1200,
65.5488,1201,
65.6426,1202,
65.5984,1203,
65.697,1204,
65.6605,1205,
65.694,1206,
65.7096,1207,
65.6778,1208,
65.6354,1209,
65.7122,1210,
65.6991,1211,
65.683,1212,
65.7526,1213,
65.711,1214,
65.6786,1215,
65.6964,1216,
65.6631,1217,
65.684,1218,
65.6439,1219,
65.702,1220,
65.7072,1221,
65.6796,1222,
65.6857,1223,
65.6577,1224,
65.6429,1225,
65.6289,1226,
65.5992,1227,
65.6099,1228,
65.6167,1229,
65.5887,1230,
65.566,1231,
65.5623,1232,
65.5294,1233,
65.5509,1234,
65.5198,1235,
65.5353,1236,
65.5165,1237,
65.5075,1238,
65.4911,1239,
65.4794,1240,
65.5165,1241,
65.4803,1242,
65.6098,1243,
65.5652,1244,
65.5471,1245,
65.5374,1246,
65.4941,1247,
65.5997,1248,
65.5874,1249,
65.5716,1250,
65.5282,1251,
65.6378,1252,
65.6506,1253,
65.6207,1254,
65.6142,1255,
65.5938,1256,
65.62,1257,
65.5864,1258,
65.5614,1259,
65.563,1260,
65.5325,1261,
65.5477,1262,
65.5366,1263,
65.5201,1264,
65.5014,1265,
65.4931,1266,
65.4727,1267,
65.4668,1268,
65.6296,1269,
65.5845,1270,
65.6899,1271,
65.6473,1272,
65.6802,1273,
65.6454,1274,
65.6833,1275,
65.6476,1276,
65.6218,1277,
65.6255,1278,
65.5908,1279,
65.6238,1280,
65.9065,1281,
65.8591,1282,
65.8572,1283,
65.8342,1284,
65.818,1285,
65.8066,1286,
65.874,1287,
65.8345,1288,
65.8382,1289,
65.8124,1290,
65.8361,1291,
65.8036,1292,
65.7929,1293,
65.7763,1294,
65.7682,1295,
65.7496,1296,
65.7159,1297,
65.7455,1298,
65.8228,1299,
65.7827,1300,
65.8076,1301,
65.775,1302,
65.7412,1303,
65.7717,1304,
65.7307,1305,
65.822,1306,
65.7985,1307,
65.7983,1308,
65.7622,1309,
65.8069,1310,
65.7699,1311,
65.8203,1312,
65.808,1313,
65.7932,1314,
65.7507,1315,
65.8738,1316,
65.8648,1317,
65.8471,1318,
65.8805,1319,
65.8464,1320,
65.8341,1321,
65.8194,1322,
65.8212,1323,
65.797,1324,
65.8066,1325,
65.779,1326,
65.7836,1327,
65.7582,1328,
65.7163,1329,
65.8371,1330,
65.8059,1331,
65.8273,1332,
65.8287,1333,
65.8049,1334,
65.782,1335,
65.7816,1336,
65.7435,1337,
65.8096,1338,
65.776,1339,
65.8095,1340,
65.8676,1341,
65.8304,1342,
65.801,1343,
65.8168,1344,
65.796,1345,
65.7923,1346,
65.7856,1347,
65.7669,1348,
65.7349,1349,
65.7614,1350,
65.7206,1351,
65.8316,1352,
65.8352,1353,
65.8106,1354,
65.8237,1355,
65.7954,1356,
65.8017,1357,
65.7761,1358,
65.7393,1359,
65.7975,1360,
65.7912,1361,
65.7724,1362,
65.8321,1363,
65.7952,1364,
65.8573,1365,
65.8203,1366,
65.8027,1367,
65.7948,1368,
65.7822,1369,
65.7688,1370,
65.7946,1371,
65.7632,1372,
65.8189,1373,
65.7827,1374,
65.7775,1375,
65.7582,1376,
65.7658,1377,
65.74,1378,
65.7284,1379,
65.7143,1380,
65.7008,1381,
65.6886,1382,
65.6572,1383,
65.6844,1384,
65.798,1385,
65.7579,1386,
65.7505,1387,
65.733,1388,
65.7073,1389,
65.7151,1390,
65.7046,1391,
65.6898,1392,
65.6942,1393,
65.6701,1394,
65.6711,1395,
65.6486,1396,
65.6141,1397,
65.6611,1398,
65.6519,1399,
65.6361,1400,
65.6319,1401,
65.6126,1402,
65.6137,1403,
65.5914,1404,
65.5785,1405,
65.5663,1406,
65.559,1407,
65.542,1408,
65.5361,1409,
65.5181,1410,
65.502,1411,
65.4938,1412,
65.4626,1413,
65.4919,1414,
65.4797,1415,
65.4672,1416,
65.4756,1417,
65.4504,1418,
65.4122,1419,
65.5089,1420,
65.4723,1421,
65.5458,1422,
65.5349,1423,
65.5211,1424,
65.4986,1425,
65.501,1426,
65.4633,1427,
65.5544,1428,
65.5282,1429,
65.5397,1430,
65.5066,1431,
65.5488,1432,
65.5296,1433,
65.526,1434,
65.5174,1435,
65.502,1436,
65.4968,1437,
65.4788,1438,
65.4748,1439,
65.4561,1440,
65.5187,1441,
65.4835,1442,
65.4974,1443,
65.4706,1444,
65.4594,1445,
65.4465,1446,
65.4336,1447,
65.4224,1448,
65.4219,1449,
65.4013,1450,
65.4056,1451,
65.3827,1452,
65.3652,1453,
65.3598,1454,
65.347,1455,
65.336,1456,
65.3228,1457,
65.3122,1458,
65.318,1459,
65.2947,1460,
65.2851,1461,
65.2711,1462,
65.2472,1463,
65.2545,1464,
65.2503,1465,
65.2324,1466,
65.2087,1467,
65.2157,1468,
65.2207,1469,
65.1979,1470,
65.1882,1471,
65.1746,1472,
65.2381,1473,
65.2036,1474,
65.1779,1475,
65.1907,1476,
65.174,1477,
65.1684,1478,
65.1636,1479,
65.1463,1480,
65.1618,1481,
65.1355,1482,
65.188,1483,
65.1548,1484,
65.1576,1485,
65.1361,1486,
65.1582,1487,
65.1302,1488,
65.1204,1489,
65.1072,1490,
65.0817,1491,
65.0951,1492,
65.0655,1493,
65.0954,1494,
65.1384,1495,
65.1067,1496,
65.0823,1497,
65.0927,1498,
65.0926,1499,
65.0728,1500,
65.0337,1501,
65.2284,1502,
65.289,1503,
65.2553,1504,
65.232,1505,
65.2394,1506,
65.2694,1507,
65.2399,1508,
65.2168,1509,
65.2237,1510,
65.2965,1511,
65.262,1512,
65.251,1513,
65.2392,1514,
65.2089,1515,
65.2438,1516,
65.2277,1517,
65.2219,1518,
65.2267,1519,
65.2047,1520,
65.1897,1521,
65.1825,1522,
65.1517,1523,
65.1913,1524,
65.2039,1525,
65.179,1526,
65.1479,1527,
65.1903,1528,
65.1756,1529,
65.1682,1530,
65.1486,1531,
65.1488,1532,
65.127,1533,
65.1318,1534,
65.1432,1535,
65.1189,1536,
65.0991,1537,
65.0999,1538,
65.0798,1539,
65.0813,1540,
65.048,1541,
65.113,1542,
65.1067,1543,
65.0914,1544,
65.0795,1545,
65.0693,1546,
65.0435,1547,
65.0606,1548,
65.0308,1549,
65.0676,1550,
65.166,1551,
65.1308,1552,
65.1615,1553,
65.1326,1554,
65.1211,1555,
65.1106,1556,
65.0925,1557,
65.0908,1558,
65.109,1559,
65.083,1560,
65.0556,1561,
65.08,1562,
65.0524,1563,
65.0774,1564,
65.0447,1565,
65.1072,1566,
65.0793,1567,
65.1064,1568,
65.0936,1569,
65.0847,1570,
65.0673,1571,
65.0646,1572,
65.1003,1573,
65.071,1574,
65.0559,1575,
65.0499,1576,
65.0343,1577,
65.0292,1578,
65.0291,1579,
65.0104,1580,
64.9899,1581,
64.9935,1582,
64.9615,1583,
65.0216,1584,
65.0412,1585,
65.0153,1586,
65.0553,1587,
65.0256,1588,
65.0743,1589,
65.0435,1590,
65.0846,1591,
65.0547,1592,
65.0674,1593,
65.0435,1594,
65.017,1595,
65.0392,1596,
65.0331,1597,
65.0185,1598,
64.9848,1599,
65.0713,1600,
65.0888,1601,
65.0636,1602,
65.0542,1603,
65.0423,1604,
65.0714,1605,
65.0436,1606,
65.022,1607,
65.0288,1608,
65.0598,1609,
65.0318,1610,
65.0267,1611,
65.0115,1612,
64.9951,1613,
64.9918,1614,
65.0106,1615,
64.9853,1616,
64.9763,1617,
64.9644,1618,
65.0232,1619,
64.9919,1620,
64.9771,1621,
64.9716,1622,
64.9662,1623,
64.9514,1624,
64.9612,1625,
64.9388,1626,
64.9725,1627,
64.9444,1628,
64.9258,1629,
64.9267,1630,
64.9017,1631,
64.9201,1632,
64.9292,1633,
64.9071,1634,
64.9134,1635,
64.8924,1636,
64.9255,1637,
64.8977,1638,
64.8675,1639,
64.9184,1640,
64.9238,1641,
64.9033,1642,
64.9362,1643,
64.9085,1644,
64.891,1645,
64.8902,1646,
64.861,1647,
64.9042,1648,
64.8783,1649,
64.9017,1650,
64.887,1651,
64.882,1652,
64.8532,1653,
64.8937,1654,
64.8957,1655,
64.8769,1656,
64.8705,1657,
64.857,1658,
64.8756,1659,
64.851,1660,
64.8833,1661,
64.8559,1662,
64.8681,1663,
64.8453,1664,
64.8441,1665,
64.8272,1666,
64.865,1667,
64.8368,1668,
64.8691,1669,
64.8419,1670,
64.831,1671,
64.8217,1672,
64.7941,1673,
64.8288,1674,
64.8125,1675,
64.8104,1676,
64.7944,1677,
64.7918,1678,
64.795,1679,
64.776,1680,
64.749,1681,
64.781,1682,
64.7519,1683,
64.7997,1684,
64.7736,1685,
64.8003,1686,
64.7891,1687,
64.7804,1688,
64.7856,1689,
