call_price,path
29.4448,800,
29.4214,801,
29.3956,802,
29.359,803,
29.3806,804,
29.3748,805,
29.5077,806,
29.4887,807,
29.5045,808,
29.5116,809,
29.5101,810,
29.5177,811,
29.4813,812,
29.4804,813,
29.4788,814,
29.4426,815,
29.4294,816,
29.3934,817,
29.3602,818,
29.329,819,
29.2983,820,
29.2855,821,
29.2839,822,
29.2853,823,
29.5077,824,
29.4836,825,
29.4693,826,
29.5,827,
29.5113,828,
29.5216,829,
29.4861,830,
29.603,831,
29.573,832,
29.5601,833,
29.5754,834,
29.5449,835,
29.5498,836,
29.5145,837,
29.5192,838,
29.5149,839,
29.4798,840,
29.5007,841,
29.4815,842,
29.4592,843,
29.4663,844,
29.4314,845,
29.3967,846,
29.3624,847,
29.3277,848,
29.2932,849,
29.2805,850,
29.2476,851,
29.2134,852,
29.1931,853,
29.1766,854,
29.1642,855,
29.1301,856,
29.1115,857,
29.0775,858,
29.1241,859,
29.0902,860,
29.0771,861,
29.1923,862,
29.2757,863,
29.2921,864,
29.2914,865,
29.2581,866,
29.3552,867,
29.3662,868,
29.3324,869,
29.3104,870,
29.3145,871,
29.2974,872,
29.2659,873,
29.2324,874,
29.236,875,
29.2326,876,
29.2392,877,
29.2238,878,
29.1905,879,
29.2477,880,
29.2145,881,
29.2896,882,
29.2564,883,
29.3204,884,
29.3233,885,
29.2933,886,
29.3284,887,
29.3507,888,
29.3237,889,
29.2908,890,
29.3111,891,
29.2923,892,
29.2961,893,
29.2826,894,
29.2498,895,
29.2172,896,
29.2126,897,
29.2215,898,
29.1981,899,
29.3427,900,
29.4042,901,
29.4054,902,
29.3728,903,
29.3412,904,
29.3237,905,
29.3068,906,
29.2864,907,
29.2541,908,
29.2367,909,
29.2181,910,
29.2362,911,
29.3468,912,
29.319,913,
29.2899,914,
29.3105,915,
29.2785,916,
29.2621,917,
29.2302,918,
29.1984,919,
29.2233,920,
29.1916,921,
29.1765,922,
29.1867,923,
29.1655,924,
29.1495,925,
29.118,926,
29.0866,927,
29.0764,928,
29.0506,929,
29.061,930,
29.0573,931,
29.0276,932,
28.9965,933,
28.9867,934,
28.9994,935,
29.0148,936,
28.9838,937,
28.9578,938,
29.0179,939,
29.0415,940,
29.0112,941,
29.0481,942,
29.0649,943,
29.0341,944,
29.0034,945,
29.049,946,
29.0202,947,
29.0151,948,
28.9846,949,
28.954,950,
28.9475,951,
29.0109,952,
29.0158,953,
29.073,954,
29.0637,955,
29.1893,956,
29.1701,957,
29.2208,958,
29.2209,959,
29.301,960,
29.3013,961,
29.3696,962,
29.3735,963,
29.343,964,
29.3421,965,
29.3603,966,
29.4358,967,
29.4054,968,
29.375,969,
29.3693,970,
29.377,971,
29.3775,972,
29.3473,973,
29.3216,974,
29.2916,975,
29.2616,976,
29.2578,977,
29.2279,978,
29.2109,979,
29.3189,980,
29.3025,981,
29.292,982,
29.294,983,
29.296,984,
29.3126,985,
29.3202,986,
29.2963,987,
29.2667,988,
29.2686,989,
29.2391,990,
29.2199,991,
29.2019,992,
29.2328,993,
29.2034,994,
29.2321,995,
29.2027,996,
29.1734,997,
29.1495,998,
29.1465,999,
29.1207,1000,
29.1148,1001,
29.2831,1002,
29.2735,1003,
29.2449,1004,
29.2829,1005,
29.3171,1006,
29.2882,1007,
29.2652,1008,
29.2399,1009,
29.2525,1010,
29.2236,1011,
29.2546,1012,
29.3229,1013,
29.294,1014,
29.2941,1015,
29.3851,1016,
29.3707,1017,
29.3785,1018,
29.3779,1019,
29.5002,1020,
29.4908,1021,
29.5051,1022,
29.5052,1023,
29.4764,1024,
29.4671,1025,
29.4441,1026,
29.4528,1027,
29.4242,1028,
29.4132,1029,
29.4405,1030,
29.6111,1031,
29.6876,1032,
29.6588,1033,
29.6739,1034,
29.6452,1035,
29.6794,1036,
29.6508,1037,
29.6348,1038,
29.6062,1039,
29.5822,1040,
29.5628,1041,
29.5911,1042,
29.5747,1043,
29.5663,1044,
29.5445,1045,
29.5162,1046,
29.5306,1047,
29.5025,1048,
29.5007,1049,
29.4875,1050,
29.5032,1051,
29.4844,1052,
29.5456,1053,
29.5593,1054,
29.6573,1055,
29.6351,1056,
29.6071,1057,
29.6225,1058,
29.5945,1059,
29.7091,1060,
29.7143,1061,
29.7437,1062,
29.7157,1063,
29.7424,1064,
29.7317,1065,
29.7103,1066,
29.7001,1067,
29.6723,1068,
29.7052,1069,
29.8064,1070,
29.7927,1071,
29.8209,1072,
29.8012,1073,
29.836,1074,
29.8383,1075,
29.8106,1076,
29.8212,1077,
29.7935,1078,
29.7826,1079,
29.7793,1080,
29.7569,1081,
29.7668,1082,
29.7393,1083,
29.7362,1084,
29.7306,1085,
29.732,1086,
29.7047,1087,
29.7761,1088,
29.7488,1089,
29.7218,1090,
29.7342,1091,
29.7861,1092,
29.7588,1093,
29.7316,1094,
29.7155,1095,
29.6914,1096,
29.6955,1097,
29.7305,1098,
29.7092,1099,
29.6822,1100,
29.692,1101,
29.7127,1102,
29.6937,1103,
29.6858,1104,
29.6894,1105,
29.754,1106,
29.7598,1107,
29.748,1108,
29.7321,1109,
29.7339,1110,
29.7071,1111,
29.6804,1112,
29.6578,1113,
29.7512,1114,
29.7342,1115,
29.7329,1116,
29.7068,1117,
29.6802,1118,
29.6537,1119,
29.6272,1120,
29.6501,1121,
29.6379,1122,
29.6215,1123,
29.6381,1124,
29.6768,1125,
29.6626,1126,
29.6438,1127,
29.681,1128,
29.695,1129,
29.6949,1130,
29.6765,1131,
29.7201,1132,
29.7403,1133,
29.7141,1134,
29.726,1135,
29.7306,1136,
29.7111,1137,
29.7056,1138,
29.6795,1139,
29.6535,1140,
29.6706,1141,
29.8047,1142,
29.8711,1143,
29.845,1144,
29.8226,1145,
29.8007,1146,
29.8028,1147,
29.8068,1148,
29.7911,1149,
29.8674,1150,
29.8917,1151,
29.8658,1152,
29.8793,1153,
29.9304,1154,
29.9045,1155,
29.9386,1156,
29.969,1157,
29.9529,1158,
30.0828,1159,
30.0691,1160,
30.0583,1161,
30.0509,1162,
30.0869,1163,
30.1116,1164,
30.1062,1165,
30.0804,1166,
30.0546,1167,
30.0535,1168,
30.0278,1169,
30.1942,1170,
30.1766,1171,
30.1754,1172,
30.1858,1173,
30.1702,1174,
30.1922,1175,
30.1665,1176,
30.1826,1177,
30.157,1178,
30.1345,1179,
30.1249,1180,
30.1156,1181,
30.1304,1182,
30.1049,1183,
30.1138,1184,
30.0884,1185,
30.063,1186,
30.0377,1187,
30.0124,1188,
30.015,1189,
30.0006,1190,
29.9888,1191,
29.9748,1192,
29.9497,1193,
29.9519,1194,
29.9402,1195,
29.9152,1196,
29.8902,1197,
29.8652,1198,
29.8403,1199,
29.8155,1200,
29.8423,1201,
29.8208,1202,
29.8138,1203,
29.789,1204,
29.8406,1205,
29.8159,1206,
29.8204,1207,
29.8431,1208,
29.8377,1209,
29.813,1210,
29.8329,1211,
29.8083,1212,
29.8416,1213,
29.817,1214,
29.9373,1215,
29.9149,1216,
29.8903,1217,
29.8658,1218,
29.8955,1219,
29.879,1220,
29.8759,1221,
29.8906,1222,
30.0141,1223,
29.9995,1224,
29.9901,1225,
29.9657,1226,
29.9533,1227,
29.9302,1228,
29.9475,1229,
30.0105,1230,
29.9862,1231,
29.9618,1232,
29.9507,1233,
29.9264,1234,
29.9654,1235,
29.9418,1236,
29.9359,1237,
29.9117,1238,
29.9365,1239,
29.947,1240,
29.9558,1241,
29.9728,1242,
29.9677,1243,
29.9626,1244,
29.9385,1245,
29.9274,1246,
29.9289,1247,
29.9242,1248,
29.9002,1249,
29.8939,1250,
29.892,1251,
29.8681,1252,
29.8691,1253,
29.9078,1254,
29.9155,1255,
29.8917,1256,
29.9269,1257,
29.9033,1258,
30.0012,1259,
30.0153,1260,
30.0275,1261,
30.0234,1262,
30.018,1263,
30.0109,1264,
30.0592,1265,
30.0355,1266,
30.03,1267,
30.0776,1268,
30.0539,1269,
30.0373,1270,
30.0136,1271,
29.99,1272,
30.0178,1273,
30.0127,1274,
30.001,1275,
29.9854,1276,
30.0093,1277,
29.9858,1278,
29.9624,1279,
29.9591,1280,
29.9518,1281,
29.9284,1282,
29.9268,1283,
29.9513,1284,
29.928,1285,
29.9147,1286,
29.9119,1287,
29.9005,1288,
29.8824,1289,
29.8592,1290,
29.8361,1291,
29.813,1292,
29.802,1293,
29.8016,1294,
29.7786,1295,
29.8625,1296,
29.8395,1297,
29.8979,1298,
29.8749,1299,
29.8831,1300,
29.8601,1301,
29.8453,1302,
29.8224,1303,
29.8256,1304,
29.8027,1305,
29.8059,1306,
29.8048,1307,
29.782,1308,
29.7603,1309,
29.902,1310,
29.894,1311,
29.8801,1312,
29.884,1313,
29.893,1314,
29.8826,1315,
29.8637,1316,
29.8556,1317,
29.838,1318,
29.8247,1319,
29.9389,1320,
29.9162,1321,
29.923,1322,
29.9122,1323,
29.934,1324,
29.9587,1325,
29.9429,1326,
29.972,1327,
29.9964,1328,
29.9743,1329,
29.9517,1330,
29.9292,1331,
29.9849,1332,
29.9787,1333,
29.9606,1334,
29.9598,1335,
29.9434,1336,
29.9287,1337,
29.9131,1338,
29.8908,1339,
29.8969,1340,
29.9525,1341,
29.9738,1342,
29.9514,1343,
30.0088,1344,
29.9865,1345,
29.9642,1346,
29.942,1347,
29.9431,1348,
29.9209,1349,
29.8988,1350,
29.8966,1351,
29.8797,1352,
29.8743,1353,
29.8522,1354,
29.8302,1355,
29.8082,1356,
29.8547,1357,
29.8327,1358,
29.8397,1359,
29.8243,1360,
29.8323,1361,
29.8169,1362,
29.795,1363,
29.7732,1364,
29.7987,1365,
29.7861,1366,
29.8337,1367,
29.8119,1368,
29.9064,1369,
29.9464,1370,
29.9714,1371,
29.9597,1372,
29.973,1373,
29.982,1374,
29.9729,1375,
29.9798,1376,
29.9581,1377,
29.9657,1378,
29.9505,1379,
29.951,1380,
29.9293,1381,
29.9077,1382,
29.886,1383,
29.8645,1384,
29.9136,1385,
29.892,1386,
29.8724,1387,
29.8585,1388,
29.8386,1389,
29.8552,1390,
29.837,1391,
29.8182,1392,
29.8067,1393,
29.8369,1394,
29.8368,1395,
29.8224,1396,
29.8011,1397,
29.7798,1398,
29.8013,1399,
29.78,1400,
29.7739,1401,
29.7527,1402,
29.7763,1403,
29.7785,1404,
29.7613,1405,
29.7402,1406,
29.7278,1407,
29.7098,1408,
29.6887,1409,
29.6726,1410,
29.6516,1411,
29.6662,1412,
29.6674,1413,
29.6464,1414,
29.6287,1415,
29.6077,1416,
29.6413,1417,
29.6204,1418,
29.5995,1419,
29.5798,1420,
29.6813,1421,
29.687,1422,
29.6799,1423,
29.6702,1424,
29.675,1425,
29.7102,1426,
29.9415,1427,
29.9271,1428,
29.9073,1429,
29.8864,1430,
29.8726,1431,
29.8569,1432,
29.8456,1433,
29.8677,1434,
29.878,1435,
29.8619,1436,
29.8791,1437,
29.8583,1438,
29.8375,1439,
29.8242,1440,
29.8035,1441,
29.8293,1442,
29.8131,1443,
29.9637,1444,
29.943,1445,
29.9355,1446,
29.9273,1447,
29.9126,1448,
29.8953,1449,
29.8779,1450,
29.8573,1451,
29.8367,1452,
29.8162,1453,
29.8394,1454,
29.8738,1455,
29.8533,1456,
29.8552,1457,
29.838,1458,
29.8271,1459,
29.8144,1460,
29.8507,1461,
29.8332,1462,
29.8128,1463,
29.7925,1464,
29.8007,1465,
29.7804,1466,
29.7877,1467,
29.7674,1468,
29.7617,1469,
29.8151,1470,
29.7948,1471,
29.7754,1472,
29.7719,1473,
29.7672,1474,
29.7487,1475,
29.7326,1476,
29.7125,1477,
29.6948,1478,
29.6747,1479,
29.6863,1480,
29.7174,1481,
29.7021,1482,
29.6821,1483,
29.6621,1484,
29.6421,1485,
29.6222,1486,
29.6022,1487,
29.5881,1488,
29.5763,1489,
29.6105,1490,
29.5906,1491,
29.6841,1492,
29.7156,1493,
29.7203,1494,
29.7005,1495,
29.6998,1496,
29.6799,1497,
29.6781,1498,
29.6603,1499,
29.7001,1500,
29.689,1501,
29.7164,1502,
29.6966,1503,
29.6769,1504,
29.8048,1505,
29.8104,1506,
29.7937,1507,
29.7899,1508,
29.7717,1509,
29.752,1510,
29.7323,1511,
29.7317,1512,
29.7136,1513,
29.6955,1514,
29.6759,1515,
29.6653,1516,
29.6568,1517,
29.7062,1518,
29.7157,1519,
29.7097,1520,
29.7086,1521,
29.7,1522,
29.6805,1523,
29.661,1524,
29.6416,1525,
29.6466,1526,
29.6579,1527,
29.697,1528,
29.7298,1529,
29.7621,1530,
29.7551,1531,
29.7543,1532,
29.7349,1533,
29.7189,1534,
29.7361,1535,
29.7372,1536,
29.7211,1537,
29.7219,1538,
29.704,1539,
29.6851,1540,
29.693,1541,
29.6927,1542,
29.6734,1543,
29.6614,1544,
29.6422,1545,
29.6562,1546,
29.6577,1547,
29.6415,1548,
29.6386,1549,
29.6434,1550,
29.6362,1551,
29.6367,1552,
29.6431,1553,
29.624,1554,
29.6285,1555,
29.6649,1556,
29.6764,1557,
29.6735,1558,
29.6556,1559,
29.6417,1560,
29.645,1561,
29.6563,1562,
29.6508,1563,
29.642,1564,
29.6288,1565,
29.656,1566,
29.637,1567,
29.6238,1568,
29.6351,1569,
29.617,1570,
29.6012,1571,
29.5824,1572,
29.5799,1573,
29.5611,1574,
29.5685,1575,
29.5553,1576,
29.5366,1577,
29.5179,1578,
29.4992,1579,
29.5096,1580,
29.5038,1581,
29.5014,1582,
29.4924,1583,
29.5036,1584,
29.5317,1585,
29.5234,1586,
29.5367,1587,
29.5232,1588,
29.5299,1589,
29.5474,1590,
29.5288,1591,
29.5102,1592,
29.4917,1593,
29.4732,1594,
29.4547,1595,
29.4467,1596,
29.4599,1597,
29.4415,1598,
29.4861,1599,
29.5578,1600,
29.5604,1601,
29.5665,1602,
29.548,1603,
29.5296,1604,
29.5353,1605,
29.5378,1606,
29.5194,1607,
29.5088,1608,
29.4905,1609,
29.4923,1610,
29.4919,1611,
29.5243,1612,
29.5087,1613,
29.527,1614,
29.5275,1615,
29.5093,1616,
29.5172,1617,
29.5652,1618,
29.5614,1619,
29.5863,1620,
29.5933,1621,
29.5978,1622,
29.5796,1623,
29.6412,1624,
29.6478,1625,
29.6361,1626,
29.6975,1627,
29.7154,1628,
29.738,1629,
29.7197,1630,
29.7015,1631,
29.7032,1632,
29.6892,1633,
29.671,1634,
29.6572,1635,
29.6607,1636,
29.6633,1637,
29.6452,1638,
29.6421,1639,
29.6527,1640,
29.6644,1641,
29.6464,1642,
29.6325,1643,
29.6203,1644,
29.6023,1645,
29.5843,1646,
29.5663,1647,
29.5484,1648,
29.5583,1649,
29.5512,1650,
29.5334,1651,
29.6026,1652,
29.5897,1653,
29.5718,1654,
29.5664,1655,
29.6004,1656,
29.5825,1657,
29.5664,1658,
29.5661,1659,
29.5622,1660,
29.5536,1661,
29.5721,1662,
29.5543,1663,
29.5415,1664,
29.5524,1665,
29.5346,1666,
29.5169,1667,
29.4992,1668,
29.4828,1669,
29.4652,1670,
29.4475,1671,
29.4351,1672,
29.4288,1673,
29.4112,1674,
29.3936,1675,
29.4109,1676,
29.399,1677,
29.4096,1678,
29.3921,1679,
29.3746,1680,
29.3571,1681,
29.3408,1682,
29.352,1683,
